year,Albania,Algeria,Argentina,Australia,Austria,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cameroon,Canada,Central African Republic,Chile,China,Colombia,"Congo, DRC",Costa Rica,Cote d'Ivoire,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Fiji,Finland,France,Georgia,Germany,Ghana,Greece,Guatemala,Honduras,Hungary,Iceland,India,Indonesia,Ireland,Italy,Japan,Kenya,Malaysia,Mauritius,Mexico,Morocco,Myanmar,Netherlands,New Zealand,Nicaragua,Nigeria,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russia,Singapore,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Kingdom,United States,Uruguay,Venezuela,Zambia,Zimbabwe
1891,,,117.7,37.33808,86.20466,,,,,,37.398,,,,,43.18147,,,,46.14446,,23.90526,,,,,,,,18.4123,,,266.13637,,,,,103.91989,,53.23992,,161.30938,,,86.20466,,10.97549,,,97.88788,24.19415,,,,40.24093,,,92.7164,120.67028,,,16.80823,,,46.28328,,,60.04932,,74.95588,,79.6719,,76.78528,73.24037,17.56706,33.54371,,,135.77044,42.63,10.03894,101.50953,,,
1892,,,93.7,44.070514,89.913282,,,,,,40.010294,,,,,34.098827,,,,46.113862,,25.985375,,,,2.580071,,,,18.302786,,,260.376478,,,,,106.669472,,52.533145,,160.199669,,,90.239113,,12.717565,,,108.188561,22.923393,,,,38.55142,,,96.395167,119.943311,,,16.923279,,,36.425257,,,58.145065,,80.590204,,76.67331,,80.298446,66.162939,17.949874,32.860624,,,129.347689,43.65,9.685757,105.413743,,,
1893,,,83.8,51.709692,89.969232,,,,,,40.937169,,,,,25.204967,,,,45.931212,,25.10156,,,,2.322064,,,,18.2588,,,251.64533,,,,,110.244474,,53.274213,,176.074065,,,89.969232,,13.193416,,,107.187076,23.474268,,,,47.787221,,,101.563997,119.475912,,,21.463659,,,44.017931,,,58.139535,,75.714476,,73.535417,,83.054226,61.31169,18.418448,32.545854,,,124.842944,43.41,10.038868,98.944308,,,
1894,,,71.2,54.85807,87.78495,,,,,,42.70584,,,,,34.87271,,,,50.18441,,28.09448,,,,,,,,21.10101,,,270.55832,,,,,109.35193,,54.75555,,218.63413,,,87.78495,,19.01832,,,116.40983,26.8576,,,,47.90713,,,97.47082,124.51669,,,18.99191,,,65.76234,,,63.86364,,74.20043,,74.17678,,85.54467,69.89719,19.48706,44.31279,,,118.31307,41.04,11.57627,81.81365,,,
1895,,,61.2,60.0855,83.50283,,,,,,42.12352,,,,,42.49386,,,,48.68708,,25.33937,,,,,,,,19.20443,,,242.74177,,,,,114.45888,,53.54795,,221.82369,,,83.50283,,17.57672,,,111.01776,25.85439,,,,40.49948,,,98.92371,131.55941,,,20.51683,,,52.07456,,,57.35768,,78.1691,,64.85724,,86.11365,68.3654,17.85026,39.59409,,,127.62477,39.67,10.74437,84.33099,,,
1896,,,48.3,53.442,85.72494,,,,,,42.46523,,,,,45.75925,,,,43.20733,,30.51782,,,,,,,,18.59084,,,212.1707,,,,,105.13649,,50.72834,,215.84069,,,85.72494,,17.8579,,,112.81036,22.05471,,,,42.56869,,,93.12938,135.3167,,,22.22857,,,33.73085,,,60.54565,,85.63107,,59.85926,,96.99821,74.05549,17.41702,37.06606,,,145.45164,38.16,11.41832,90.15649,,,
1897,,,66.4,58.13063,86.93478,,,,,,41.35605,,,,,45.6058,,,,36.96314,,29.0716,,,,,,,,19.02325,,,223.59039,,,,,98.94956,,48.11938,,223.11652,,,86.93478,,18.15496,,,117.51812,16.99371,,,,43.37664,,,92.56593,127.04724,,,21.2296,,,28.36999,,,61.94503,,78.94737,,52.80436,,94.02739,72.87625,15.95834,35.88941,,,132.02249,36.25,11.2202,93.54121,,,
1898,,,61.8,51.097587,81.527243,,,,,,45.238487,,,,,44.8502,,,,38.842989,,29.885203,,,,,,,,17.812619,,,197.493014,,,,,93.883388,,44.740235,,193.190905,,,81.527243,,15.831219,,,105.749919,23.057899,,,,41.346721,,,87.209623,128.399883,,,21.372745,,,26.504393,,,62.978283,,69.134322,,36.260361,,110.723591,70.897932,14.466532,34.700513,,,127.839809,34.83,9.925591,90.454037,,,
1899,,,61.5,51.41936,78.24215,,,,,,43.68428,,,,,51.51882,,,,33.4821,,29.16605,,76.11052,,,,,,17.08225,,,181.09805,,,,,92.27628,,44.57983,,210.00393,,,78.24215,,16.44859,,,104.73132,20.81049,,,,37.89938,,,89.47328,130.95284,,,22.65728,,,23.94166,,,59.51417,,59.80792,,49.55781,,117.81522,58.81678,14.79181,35.91793,,,113.26284,32.69,10.21501,74.88408,,,
1900,,,54.0,50.908511,81.146854,,,,,,42.803171,,,,,59.854827,,,,31.603814,,26.343968,,76.110518,,3.612099,,,,16.472466,,,161.038866,,,,,91.741244,,44.033531,,206.166679,,,81.146854,,16.59954,,,97.989176,22.564137,,,,35.289217,,,85.163065,123.358493,,,21.793722,,,16.583937,,,58.58685,,55.764579,,143.409005,,124.091789,62.397352,15.493116,36.872696,,,128.591561,30.17,10.373598,93.223038,,,
1901,,,51.0,46.76793,82.755737,,,,,,46.007573,,,,,84.046693,,,,30.022973,,26.395485,,83.42454,,3.096085,,,,17.993149,,,162.215783,,,,,98.077438,,46.775469,,190.32552,,,82.755737,,15.131535,,,94.449949,23.79987,,,,36.279867,,,84.704554,118.14759,,,25.06812,,,15.647112,,,61.368209,,56.659369,,101.084171,,123.889345,65.495516,16.27756,35.554918,,,125.975683,33.24,9.611332,98.925779,,,
1902,,,48.2,46.443899,79.162531,,,,,,46.238835,,,,,88.36703,,,,28.889711,,24.745407,,83.42454,,3.096085,,,,17.564327,,,155.723988,,,,,95.186146,,48.371336,,198.480119,,,79.162531,,14.861591,,,97.63181,21.970709,,,,37.309466,,,83.281991,128.695226,,,25.303309,,,15.830039,,,66.933868,,56.461809,,79.421359,,127.965003,83.169404,16.161086,35.226155,,,116.872061,35.92,8.95689,81.257015,,,
1903,,,40.8,49.742757,76.281655,,,,,,46.73669,,,,,67.11787,,,,30.38571,,27.646641,,78.058182,,4.128113,,,,16.654651,,,139.446333,,,,,89.625426,,45.683391,,204.242667,,,76.281655,,12.667516,,,90.655004,36.685007,,,,40.015562,,,81.848833,123.420816,,,26.170213,,,14.538556,,,63.794773,,52.405742,,95.318103,,114.270293,76.102279,14.659343,46.841222,,,79.588459,38.02,8.503725,73.69203,,,
1904,,,37.3,47.877203,78.446195,,,,,,47.394911,,,,,62.34318,,,,32.250871,,23.215271,,17.49742,,3.870106,,,,16.348749,,,127.140605,,,,,92.10484,,44.738728,,213.021291,,,78.446195,,12.361776,,,92.066903,69.100794,,,,36.733122,,,78.452556,118.826564,,,29.805735,,,13.583539,,,58.309592,,55.522088,,83.557627,,107.493524,77.026083,16.268274,37.879819,,,75.111605,37.81,8.809352,70.821894,,,
1905,,,27.7,49.126863,69.466825,,,,,,47.154985,,,,,71.153115,,,,27.107473,,26.901095,,16.976925,,4.38612,,,,15.407831,,,115.442738,,,,,92.435316,,42.278409,,189.70048,,,69.466825,,12.178711,,,88.950274,65.297239,,,,28.804335,,,77.868927,119.717561,,,32.470588,,,12.474258,,,62.79509,,53.308186,,71.812209,,110.446765,78.693156,16.647685,36.835707,,,72.370825,36.29,7.897969,117.374335,,,
1906,,,25.5,47.075021,65.386694,,,,,,45.419671,,,,,46.609094,,,,36.26014,,30.720769,,18.121558,,4.902134,,,,15.519299,,,101.183932,,,,,85.210822,,41.862067,,161.926551,,,65.386694,,11.990093,,,82.404565,57.76174,,,,30.776632,,,73.423907,108.948108,,,29.696714,,,11.670539,,,64.606742,,62.215346,,61.465479,,108.370631,72.263505,15.350559,32.059058,,,75.195853,34.42,7.539232,110.680305,,,
1907,,,27.2,41.248273,63.862327,,,,,,44.624425,,,,,50.177043,,,,25.660936,,29.850061,,15.888545,,5.160141,,,,14.739275,,,95.067929,,,,,77.855179,,41.821016,,135.203258,,,63.862327,,12.236082,,,74.671081,56.839977,,,,31.502702,,,74.746717,98.699367,,,27.541502,,,11.173673,,,45.072993,,68.006938,,56.247962,,103.643985,61.107347,14.96872,29.58812,,,69.45683,32.35,7.248342,102.169053,,,
1908,,,23.0,42.359548,62.780367,,,,,,49.463815,,,,,60.263215,,,,27.937954,,26.355221,,11.366448,,4.38612,,,,14.344219,,,94.48817,,,,,81.377374,,43.674748,,133.017199,,,62.780367,1.516198,14.781753,,,79.11294,67.394672,,,,32.891677,,,77.516848,95.093044,,,26.712856,,,11.569873,,,52.589286,,64.773571,,60.15209,,103.677238,53.088151,16.934554,30.352917,,,72.480379,33.3,8.726931,89.226593,,,
1909,,,24.5,40.630677,60.817815,,,,,,50.981045,,,,,58.097824,,,,28.451749,,26.583615,,6.712447,,4.644127,,,,16.528063,,,92.560054,,,,,81.952455,,46.009739,,121.807143,,,60.817815,5.912441,12.698007,,,74.275734,70.139783,,,,29.004712,,,74.062574,109.13195,,,26.671733,,,10.351601,,,52.858399,,58.763776,,56.075455,,102.118064,49.177213,18.104126,35.498846,,,75.369579,32.39,8.197349,83.40898,,,
1910,,,22.5,38.77127,67.072816,,,,,,49.643779,,,,,55.975646,,,,28.844801,,24.88161,,13.274973,,4.644127,,,,17.494173,,,85.329402,,,,,79.576623,,46.578574,,119.826597,,,67.072816,5.1261,11.860373,,,76.222003,59.689595,,,,25.437311,,,70.148576,111.148459,,,26.926829,,,10.019125,,,55.391304,,56.038438,,68.31468,,89.67042,55.573784,16.621719,32.895572,,,86.69172,31.65,7.942113,92.41639,,,
1911,,,26.1,25.8879392,64.6174967,,,,,,49.2924528,,,,,54.9680997,,,,27.3897161,,31.9874924,,12.3692006,,4.9021343,,,,17.1795709,,,85.1228442,,,,,72.5675621,,44.6680248,0.4268737,89.6036074,,,64.6174967,4.7044569,11.2324943,5.0975336,,70.2725181,54.093766,0.2526242,,,36.5514925,,,65.2371827,105.5920865,,,25.1111111,,,10.0591848,,,56.2224184,,52.4877935,,76.1573333,,82.5742799,56.1686301,18.2989412,30.2658458,,,85.2726397,29.22,8.0629755,88.8537457,,,
1912,,,23.0,37.364673,61.35577,,,,,,48.698895,,,,,48.755878,,,,23.931339,,29.951917,,9.49614,,5.418148,,,,16.518712,,,86.219803,,,,,66.615942,,41.727595,3.156249,100.674976,,,61.35577,5.63813,10.490815,4.369279,,68.933165,50.75598,2.009368,,,30.478592,,,62.760462,104.826978,,,22.660714,,,9.509291,,,51.721243,,52.827741,,74.21519,,80.602162,50.688051,16.861462,28.669796,,,79.636866,27.3,7.669449,77.80434,,,
1913,,,22.7,37.071754,63.278042,,,,,,49.471254,,,,,58.018296,,,,18.892029,,27.232664,,10.170379,,5.676156,,,,15.56106,,,82.402585,,,,,66.347411,,42.143402,2.505458,111.987719,,,63.278042,6.084598,10.45027,4.393858,,69.160951,54.65592,1.698693,,,35.846745,,,61.629352,111.070043,,,19.68853,,,10.105819,,,50.785773,,45.186961,,74.104403,33.095662,75.218701,43.290706,16.709683,29.182744,10.533657,,78.485718,25.83,7.458325,55.066114,,,
1914,,,24.7,38.148148,,,,,,,,,,19.418183,,65.888549,,,,20.957651,,32.721499,,10.706357,,5.934163,,,,14.270463,21.952449,70.192539,88.326772,16.443863,,,11.402532,,,,3.733206,,,222.702616,,5.634123,14.263276,7.157024,,78.699418,51.968733,1.836662,,,66.211394,,,61.183594,117.582308,138.896518,,18.624283,1.406498,,11.025247,,,54.650133,,48.791079,,83.363036,33.693217,76.532383,53.574954,18.718494,,13.14188,,88.597626,25.3,7.97945,49.324017,35.370172,,
1915,,,23.1,44.3556086,,,,,,,,,,13.3603099,,66.5374171,,,,15.9589833,,30.3402741,,9.2667331,,5.4181484,,,,13.5988916,16.1332724,82.5086414,83.9880389,16.5164399,,,12.0013256,,,,3.1050374,,,217.2807466,,5.090328,13.5554169,7.404919,,85.6237332,40.4907999,2.5327479,,,43.9658879,,,58.3534697,103.4013031,142.865648,,16.2413261,0.2245669,,9.0024399,,,54.3874172,,,,90.0390879,25.2374558,69.9896555,,18.2782014,,13.2829186,,83.620505,36.59,7.9021625,39.3895118,32.0451619,,
1916,,,22.0,46.0577915,,,,,,,,,,13.7179566,,58.1284317,,,,14.1146601,,24.0592824,,8.4077008,,6.1921697,,,,12.2378551,11.4058484,43.5126159,71.0635929,15.058823,,,12.0030515,,,,3.1166403,,,178.6625721,,4.9032358,10.9973526,7.3021045,,75.5997546,32.9048225,3.6281006,,,23.6124371,,,57.7482198,102.4751212,111.8533981,,10.9248256,0.1339522,,5.6242832,,,46.5654375,,,,87.948105,22.5472386,63.2400586,,16.7377148,,12.0853953,,,61.36,7.2767021,40.4810903,30.854969,,
1917,,,21.7,51.203523,,,,,,,,,,10.381957,,46.273678,,,,15.464473,,18.037795,,7.702192,,6.19217,,,,14.716463,10.947578,82.364877,57.163496,16.443863,,,10.378993,,,,2.797448,,,138.432448,,21.921013,10.931178,10.426086,,91.143948,28.105923,1.662142,,,11.213417,,,63.642356,116.075413,113.568682,,10.147026,,,6.879607,,,46.191474,,,,82.429333,13.573915,59.723571,,16.289437,,11.686763,,,93.25,9.577505,29.136257,29.138888,,
1918,,,15.1,61.629002,,,,,,,,,,9.369252,,43.437297,,,,26.073292,,15.293929,,6.795067,,5.418148,,,,12.658414,10.947578,106.207984,47.211132,18.632784,,,28.219601,,,,3.908342,,,161.549791,,20.415772,14.642294,16.331508,,101.664421,22.285861,1.147333,,,15.021386,,,70.548047,126.379517,42.837372,,14.591918,18.166685,,5.982204,,,37.881405,,,,77.113942,5.720342,50.73035,,17.733843,,8.853937,,,114.52,19.250873,25.870987,16.930213,,
1919,,,14.5,60.628821,,,,,,,,,,12.095754,,30.533007,147.012802,,,36.855584,,20.627317,,5.663497,,9.804269,,,,13.408349,6.056966,58.544421,42.654282,13.86113,,,34.169562,,,,3.352968,64.173099,,123.545998,,10.665292,11.514964,7.052426,,134.457599,26.284145,1.689739,,,15.093458,,,60.511656,139.007529,24.62867,,16.272801,12.055695,,5.291074,,,29.142344,,,,65.628008,3.426779,48.705378,,13.758257,,8.019869,,,135.2,34.982082,20.415201,12.540648,,
1920,,,11.9,61.2051077,,,,,,,102.6618904,,,9.9282455,,24.8434466,59.3279302,,,41.6225952,,17.8913947,,4.7915147,,6.9661909,,,,12.5229854,3.720208,54.25659,38.8467439,14.7590409,,,23.6855727,185.4629246,,,3.0145924,54.9301454,,132.9058507,,10.6274529,14.5623138,11.1799436,,142.2741655,28.5137674,0.8637501,,,14.7259745,,,59.5548723,133.675533,28.0645215,,15.0613333,12.9375465,,4.3517588,,,23.7896762,,,,62.2989247,5.2597201,44.4232555,,11.5973904,,17.3825849,,,130.7,29.3579824,38.4838062,18.455059,,
1921,,,14.0,59.081042,,,,,,,117.174364,,,24.66746,,54.844944,62.128969,,,63.905701,,35.990215,,5.354388,,6.708184,,,,17.568174,7.907144,43.446273,45.712776,33.966012,,,14.894748,258.420749,,,23.32428,65.275058,,144.579589,,18.732009,17.71295,26.4991,,152.956522,29.722218,4.233851,,,14.610449,,,69.695161,118.869249,36.951535,,21.852056,16.797601,,5.417156,,,20.801034,,,,72.748676,6.636519,51.066261,,15.164336,,9.119891,,,154.0,32.578058,43.650795,16.860158,,
1922,,,15.0,63.367199,,,,,,,129.118641,,,25.00175,,55.908399,35.584667,,,58.246668,,35.173231,,5.266269,,7.998219,,,,20.812061,9.420889,32.979089,48.255863,18.912893,,,12.304783,261.758679,,,15.49,68.517698,14.531698,171.29925,,21.642141,16.627571,29.039204,,142.77615,32.109334,8.996934,,,32.95207,,,77.16458,134.576497,39.409754,,25.74498,,,5.865385,,,14.385908,,,,87.373121,9.100159,57.196587,,18.053749,,10.558709,,,171.33,31.285261,38.789761,15.727273,,
1923,,,13.6,59.231788,,,,,,,118.165212,,,21.671559,,56.499158,58.266525,,,51.077677,,26.503393,,5.924896,,7.224198,,,,18.648425,10.602124,32.542809,49.540824,24.590699,,,14.639751,231.575421,,,13.823271,51.416794,14.531698,87.592876,,24.787201,15.140873,26.62933,,142.295141,31.233507,6.852876,,,31.001197,,,85.397109,154.23992,24.708141,,27.896738,30.222957,,6.725412,,,10.689321,,,,83.701887,7.855506,58.977851,,18.771177,,8.714844,,,181.68,26.170618,28.844817,12.840909,,
1924,,,14.0,58.827279,24.105832,,,,,,96.941,,,25.451283,,48.092693,39.942351,,,48.661224,,26.504707,,4.323671,,17.028467,,,,17.267743,8.506783,10.743817,55.249392,16.265065,,,13.057362,196.216353,,,27.767897,44.828389,12.614751,116.808357,,16.189385,14.48183,22.547493,5.854085,140.551834,31.631055,8.071254,,,35.070149,,,82.945193,143.610115,17.221733,,27.797704,22.651311,,6.750503,,,9.601912,,,,81.157505,7.1225,57.319577,,18.469469,28.920245,11.178575,,,174.7,24.45433,26.850732,8.999145,,11.322201
1925,,,16.2,55.301974,21.191448,,,,,,107.432245,,,27.794972,,39.430001,28.711286,,,55.473602,,21.505745,,3.204995,,17.028467,,,,18.352023,10.285642,22.738323,53.306877,19.962168,,,13.261484,199.47448,,,25.269041,41.0657,7.678096,83.534718,,11.91664,15.528017,18.207886,6.638969,101.08265,33.784607,5.64294,,,17.564421,,,82.046526,140.460209,16.138201,,30.74028,22.90582,,6.422535,,,11.539033,,,,79.804469,7.293704,56.584296,,19.046678,,9.114374,,122.733597,168.25,22.644806,35.126284,6.278027,,13.289868
1926,,,17.4,60.45208,21.468872,,,,,,104.882366,,,25.066858,,45.550874,40.736739,,,50.657776,,28.126104,,2.210084,,19.608537,,,,20.723458,8.482584,26.162454,54.080904,14.928211,,,14.226488,144.136372,,,22.723357,38.604017,,24.410661,,16.210433,16.208097,19.266594,7.466516,87.948917,37.07463,4.467175,,,17.173158,,,79.789916,144.763238,14.640216,,34.66638,29.45034,,7.159498,,,20.136591,,,,78.541239,7.468213,59.472035,,18.728411,,9.184711,,100.145607,173.51,20.271637,36.06164,4.72812,,12.257774
1927,,,19.3,59.710816,21.80108,,,,,,80.148049,,,32.531762,,52.066598,120.599534,,,45.831955,,29.004855,,4.004796,,18.576509,,,,21.500564,8.60562,17.336855,55.310178,31.583192,,,12.800732,151.35124,,,22.560349,34.125258,8.358658,20.42454,,17.758898,19.462173,17.895256,8.640423,100.951157,37.996075,6.440162,,,23.232404,,,77.077536,161.645754,34.021073,,37.183499,36.610157,22.340561,12.923006,,,26.081856,,,,79.815517,8.410881,57.27666,,19.109404,,7.798297,,106.879393,164.0,19.384196,34.396731,4.348485,,10.394674
1928,,,19.2,62.323174,16.131849,,,,,,69.439273,,,43.149761,,40.055076,158.38652,,,44.440822,,29.051225,,5.892977,,20.382558,,,,21.464043,12.43034,16.447254,53.882285,17.007763,,,12.543704,140.583408,,,31.831781,109.9774,6.765697,16.764585,,17.036324,19.189739,17.898396,10.646122,97.547822,38.249328,9.662374,,,21.592268,,,73.277193,167.56898,53.063842,,38.730159,34.265617,19.757799,13.978543,,,38.155515,,,,79.482862,8.907321,60.170078,,18.57344,,8.364552,,130.978162,163.41,18.074223,31.802057,3.356582,,13.203109
1929,,,17.9,63.843458,15.432589,,,,,,59.152042,,,38.399325,,46.218561,152.311138,,,47.119413,,28.833911,,6.405464,,18.834516,,,,23.800414,14.198909,16.16548,53.281768,20.999257,,,12.006749,139.889985,,,34.522145,117.444737,7.773796,16.448597,,16.165024,19.765016,19.981437,11.789001,98.132865,47.341767,7.829875,,,22.981699,,,71.28001,160.418561,56.919872,,36.33832,33.706938,26.284383,13.108614,,,39.642435,,,,81.483139,10.911591,57.050093,,17.790067,22.709,9.371625,,124.768293,159.59,16.34275,37.800321,2.575637,,11.75922
1930,,,19.1,70.268199,19.283737,,,,,,57.546322,,,58.507586,,59.1829,152.336401,,,55.352203,,42.722175,,10.323326,,16.770459,,,,23.561788,19.439447,16.681276,54.362785,29.383296,,,12.463956,142.890325,,,48.460788,124.163343,7.717259,13.889369,,21.311506,21.63443,28.123012,12.457831,111.375431,54.3144,9.352555,,,24.552271,,,75.614251,163.36825,72.671596,,35.755083,43.729293,23.651438,20.418231,,,42.264929,,,,90.582577,18.26355,58.919927,,17.288505,22.746734,12.40161,,148.737266,161.58,17.74705,17.038006,2.104398,,13.913909
1931,,,24.3,89.81352,21.833977,,,,,,62.880766,,,103.001999,,75.555054,155.865558,,,69.741312,,97.4,,12.954876,,14.706403,,,,23.903893,26.781214,24.460924,56.573096,36.866836,,,14.690384,160.596977,,,58.830355,138.84773,10.754263,17.739128,,25.284383,31.141156,49.650077,15.804856,112.655694,55.480812,12.145888,,,28.117591,,,86.849798,187.258099,90.128407,,39.513274,55.502564,25.250391,28.986711,,,46.375905,,,,103.321529,19.663226,62.517508,,18.939397,23.504907,14.575154,,106.081427,171.49,21.962459,19.689525,1.442623,,20.830361
1932,,,28.2,98.157025,29.489005,,,,,,77.43339,,,170.177216,,73.818225,269.49266,,,82.450142,,207.64661,,19.155844,,9.804269,,,,24.475743,32.544889,37.921961,56.897535,63.686272,,,17.638368,,,,65.523629,130.136157,17.231914,22.271967,,28.12926,43.039086,73.928508,23.664011,90.396231,55.173405,15.482519,,,37.641921,,,101.156129,236.760095,131.224139,,39.513206,72.153333,28.17012,33.369631,,,48.00082,,,,113.27897,19.052898,63.080216,,23.603302,25.945946,10.149707,,122.539436,175.76,33.197619,34.567912,1.288959,,27.607531
1933,,,28.9,95.292722,36.450111,,,,,,71.665528,,,160.966255,,93.676558,315.381331,,,76.85743,,147.225789,,21.238806,,12.642346,,,,22.71522,36.751489,57.419715,57.364613,42.669803,,,17.536187,,,,69.212208,112.545051,23.947788,29.357387,,24.434776,51.79649,90.973265,18.454858,98.290425,57.602798,15.114797,,,34.862507,,,111.554741,248.831906,101.496201,,40.426798,63.405966,39.734695,33.136412,,,48.124874,,,,102.477589,14.926109,67.583984,,25.583085,26.742369,11.527398,,86.813982,177.57,39.962185,47.27153,1.447535,,39.457498
1934,,,26.5,90.147493,39.190423,,,,,,71.318585,,,105.577162,,80.957273,344.394331,,,74.391657,,87.718779,,19.191102,,9.546262,,,,22.352941,27.417778,38.123031,57.727826,34.345097,,,16.04712,,,,68.615551,101.427745,27.154514,35.364555,,24.153779,46.191655,84.583234,32.411725,103.896,58.136721,12.346797,,,32.156107,,,113.595186,231.567411,55.469141,,37.512291,54.860853,31.249649,31.982193,,,46.187343,,,,91.284859,10.684027,63.07091,,23.470216,28.106042,9.252379,,40.995095,172.91,40.989608,48.123994,1.240751,,30.579248
1935,,,30.0,86.731844,40.389497,,,,,,84.836692,,,111.402336,,85.27454,274.259956,,,75.714593,,80.687959,,22.383222,,12.642346,,,,20.233542,22.021328,18.60443,54.526718,31.983106,,,13.377073,,,,59.272157,101.103542,18.221306,41.630382,,26.294818,43.126364,89.209247,28.582436,94.902014,56.790202,12.236735,,,30.436123,,,117.0569,200.861552,41.025412,,35.589179,39.873094,65.620454,30.752784,,,45.15079,,,,79.684593,8.701305,65.856093,,23.415295,28.853234,9.203158,,37.532808,165.01,39.155379,34.98804,1.13649,,31.206312
1936,,,31.5,79.7776366,36.4248927,,,,,,78.4472267,,,105.1574945,,71.893588,229.1938297,,,66.3876736,,66.9912068,,19.3242087,,13.9323817,,,,18.9835575,22.6164991,15.957155,52.975883,29.6444435,,,12.5347638,,,,45.7873444,101.3652454,22.8796946,52.2451712,,25.2905678,41.2608532,67.4937173,24.7520114,99.1511037,57.2745304,10.5522118,,,26.7358773,,,117.4564232,181.1291365,59.7607006,,32.0061856,41.890824,97.6741736,28.268,,,44.9441891,,,,65.4722295,7.695416,,,21.300113,33.4700748,7.5894673,,36.5179659,156.08,40.3085245,37.3219757,0.1650825,,28.8027989
1937,,,27.2,73.5468841,35.5916497,,,,,,67.1991384,,,58.6164437,,61.0264078,177.7144349,,,68.2834407,,56.3928177,,19.9509002,,16.7704595,,,,17.9134575,18.2996822,17.9941306,51.9415765,18.1468992,,,12.5757751,,,,35.1102215,87.7300498,14.6953841,48.5244114,,23.200922,34.8342001,38.5772907,24.5861326,87.0592801,65.8248145,8.8574328,,,22.3029412,,,116.1344504,148.1491979,35.8044357,,28.0218599,18.4519106,166.244232,26.2972384,,,44.2704594,,,,62.6267813,6.5113879,,,18.3564328,30.452164,7.8538319,,29.7809703,145.95,39.635053,35.3952451,0.1299229,,
1938,,,28.8,68.6591276,,,,,,,68.1080435,,,77.6316596,,60.2203397,157.0635163,,,63.9815472,,50.492737,,17.2161423,,14.7064029,,,,16.6023423,18.9955884,15.869023,51.0261719,25.6844637,,,10.3586087,,,,,92.3130321,12.6422336,49.0970344,,22.8198085,37.0670728,56.046185,21.1871837,88.2138441,69.6861549,,,,20.363961,,,113.257684,135.251385,64.6795981,,25.6650077,21.480569,194.7563824,27.8561203,,,31.9409046,,,,62.2315166,35.8028927,,,19.1725311,31.1657272,5.8928577,,28.1072119,145.65,43.1646229,34.6189729,0.1194605,,
1939,,,30.6,71.1929632,,,,,,,70.424266,,,74.9424764,,55.7212346,153.2314152,,,54.6640961,,44.4768926,,15.7098381,,12.4699977,,,,15.300849,14.7866997,16.5108798,50.7961904,22.8664045,,,15.9922541,,,,,95.0785617,11.4054934,10.6148157,,23.868505,41.5016339,49.9114769,26.7483858,87.6756799,78.4621466,,,,19.2652537,,,106.5185524,130.5475683,43.5894998,,24.4426675,26.2106398,263.9960703,30.8555556,,,31.0497993,,,,62.5282511,,,,18.9846898,34.3030973,5.2362771,,28.1078803,137.71,43.8606642,35.5436704,0.1099681,,
1940,,,30.4,67.7323232,,,,,,,,,,57.9316346,,56.7439264,153.1384493,,,48.3789625,,40.3904935,,14.3097239,,10.1499981,,,,14.6229698,14.8169649,13.9643173,45.0129159,29.0437396,,,48.7483732,,,,,,7.9411742,10.210566,,15.4827083,33.3637915,41.9896317,23.0969183,93.3080529,,,,,21.6656564,,,,125.9274418,59.3070056,,,23.7910691,388.6890771,28.6369386,,,29.4757504,,,,59.047619,,71.7573438,,24.6349964,42.1444788,7.3484951,,29.9835415,109.97,42.374291,33.2660383,0.1082024,,
1941,,,29.9,66.49417249,,,,,,,,,,55.8164723,,49.97179481,133.69134895,,,48.4942384,,37.00260047,,16.45577396,,14.20999733,,,,12.45300368,15.52744115,15.37477708,36.24014462,30.7877637,,,68.4811557,,,,,,11.85209403,10.57383189,,9.38821002,34.66384814,,23.92896869,115.66537185,,,,,21.12759965,,,,127.31421668,44.930004,,,26.10770886,357.68638703,28.82199711,,,24.7460312,,,,63.85650224,,69.93859724,,31.73538813,48.45112782,4.59960232,,34.9392091,119.79,38.64360184,30.37390395,0.03574911,,
1942,,,28.1,65.23027633,,,,,,,,,,53.11355487,,42.37335547,101.94550284,,,59.79437229,,28.4494139,,15.31950673,,14.78999723,,,,9.89927405,12.56594336,9.63650056,31.0220698,17.85754615,,,77.09763179,,,,,,9.89392198,10.76875505,,5.65925773,30.83895564,,25.87710286,128.96511185,,,,,20.81453047,,,,129.92006901,31.13793121,,,41.19029041,361.18456376,26.70133011,,,21.21896163,,,,61.6828479,,61.02910435,,39.02900724,52.61096606,,,35.53903594,137.54,44.73282589,36.56304728,0.03691275,,
1943,,,28.9,70.1784465,,,,,,,,,,41.320021,,37.4971343,121.8437103,,,74.3881857,,26.8821756,,15.3091081,,17.6899967,,,,9.8878205,6.6129407,7.8177757,23.1927815,15.9384163,,,90.0705004,,,,,,6.8639084,24.6722744,,4.3818942,44.368515,,31.2121549,128.0087057,,,,,10.4618335,,,,135.1996409,23.5275602,,,38.1763667,346.5740787,26.4918315,,,19.844551,,,,65.0832073,,66.026978,,45.8076161,58.8946945,19.8748248,,21.1721659,156.77,68.8298541,21.1129402,0.2479833,,
