year,country,coarse_regime,regime_label
1982,Belize,1,peg
1982,Benin,1,peg
1982,Bermuda,1,peg
1982,Bhutan,1,peg
1982,Bolivia,5,freely_falling
1982,Bosnia & Herzegovina,6,dual_market
1982,Botswana,2,crawling_peg
1982,Brazil,5,freely_falling
1982,Brunei Darussalam,1,peg
1982,Bulgaria,6,dual_market
1982,Burkina Faso,1,peg
1982,Burundi,1,peg
1982,Cabo Verde,1,peg
1982,Cambodia,6,dual_market
1982,Cameroon,1,peg
1982,Canada,2,crawling_peg
1982,Central African Rep.,1,peg
1982,Chad,1,peg
1982,Chile,1,peg
1982,"China, PR",3,managed_float
1982,Colombia,2,crawling_peg
1982,Comoros,1,peg
1982,Congo Dem. Rep. of,5,freely_falling
1982,Congo Rep. of,1,peg
1982,Costa Rica,5,freely_falling
1982,"Cote D""Ivoire",1,peg
1982,Croatia,6,dual_market
1982,Curacao,1,peg
1982,Cyprus,2,crawling_peg
1982,Czech Rep.,6,dual_market
1982,Denmark,2,crawling_peg
1982,Djibouti,1,peg
1982,Dominica,1,peg
1982,Dominican Republic,2,crawling_peg
1982,Ecuador,5,freely_falling
1982,Egypt,3,managed_float
1982,El Salvador,2,crawling_peg
1982,Equatorial Guinea,2,crawling_peg
1982,Eritrea,1,peg
1982,Estonia,1,peg
1982,Ethiopia,1,peg
1982,Fiji,2,crawling_peg
1982,Finland,2,crawling_peg
1982,France,2,crawling_peg
1982,Gabon,1,peg
1982,Georgia,1,peg
1982,Germany,4,free_float
1982,Ghana,5,freely_falling
1982,Greece,3,managed_float
1982,Grenada,1,peg
1982,Guatemala,1,peg
1982,Guinea,3,managed_float
1982,Guinea Bissau,1,peg
1982,Guyana,2,crawling_peg
1982,Haiti,1,peg
1982,Honduras,1,peg
1982,Hong Kong,2,crawling_peg
1982,Hungary,3,managed_float
1982,Iceland,5,freely_falling
1982,India,2,crawling_peg
1982,Indonesia,2,crawling_peg
1982,Iran,3,managed_float
1982,Iraq,3,managed_float
1982,Ireland,2,crawling_peg
1982,Israel,5,freely_falling
1982,Italy,3,managed_float
1982,Jamaica,1,peg
1982,Japan,4,free_float
1982,Jordan,1,peg
1982,Kazakhstan,1,peg
1982,Kenya,1,peg
1982,Kiribati,1,peg
1982,Korea,2,crawling_peg
1982,Kuwait,2,crawling_peg
1982,Kyrgyz Rep.,1,peg
1982,Lao Dem. Rep.,3,managed_float
1982,Latvia,1,peg
1982,Lebanon,3,managed_float
1982,Lesotho,1,peg
1982,Liberia,1,peg
1982,Libya,3,managed_float
1982,Liechtesntein,1,peg
1982,Lithuania,1,peg
1982,Luxembourg,1,peg
1982,Macao,1,peg
1982,Macedonia FYR,1,peg
1982,Madagascar,2,crawling_peg
1982,Malawi,3,managed_float
1982,Malaysia,2,crawling_peg
1982,Maldives,2,crawling_peg
1982,Mali,1,peg
1982,Malta,3,managed_float
1982,Marshall Islands,1,peg
1982,Mauritania,2,crawling_peg
1982,Mauritius,3,managed_float
1982,Mexico,5,freely_falling
1982,Micronesia,1,peg
1982,Moldova,1,peg
1982,Monaco,1,peg
1982,Mongolia,1,peg
1982,Montenegro,1,peg
1982,Morocco,3,managed_float
1982,Mozambique,1,peg
1982,Myanmar,3,managed_float
1982,Namibia,1,peg
1982,Nepal,2,crawling_peg
1982,Netherlands,2,crawling_peg
1982,Netherlands Antilles,1,peg
1982,New Zealand,3,managed_float
1982,Nicaragua,4,free_float
1982,Niger,1,peg
1982,Nigeria,3,managed_float
1982,Norway,3,managed_float
1982,Oman,1,peg
1982,PNG,3,managed_float
1982,Pakistan,2,crawling_peg
1982,Palau,1,peg
1982,Panama,1,peg
1982,Paraguay,3,managed_float
1982,Peru,5,freely_falling
1982,Philippines,3,managed_float
1982,Poland,6,dual_market
1982,Portugal,2,crawling_peg
1982,Qatar,1,peg
1982,Romania,6,dual_market
1982,Russia,6,dual_market
1982,Rwanda,1,peg
1982,Samoa,2,crawling_peg
1982,San Marino,1,peg
1982,Sao Tome & Principe,2,crawling_peg
1982,Saudi Arabia,1,peg
1982,Senegal,1,peg
1982,"Serbia, Rep. of",1,peg
1982,Seychelles,2,crawling_peg
1982,Sierra Leone,5,freely_falling
1982,Singapore,3,managed_float
1982,Slovak Republic,1,peg
1982,Slovenia,1,peg
1982,Solomon Islands,2,crawling_peg
1982,Somalia,5,freely_falling
1982,South Africa,3,managed_float
1982,Spain,2,crawling_peg
1982,Sri Lanka,2,crawling_peg
1982,St Vincent & Grenadines,1,peg
1982,St. Kitts and Nevis,1,peg
1982,St. Lucia,1,peg
1982,Sudan,6,dual_market
1982,Suriname,3,managed_float
1982,Swaziland,1,peg
1982,Sweden,2,crawling_peg
1982,Switzerland,3,managed_float
1982,Syrian Arab Rep.,3,managed_float
1982,Tajikistan,1,peg
1982,Tanzania,3,managed_float
1982,Thailand,1,peg
1982,The Bahamas,1,peg
1982,The Gambia,6,dual_market
1982,Togo,1,peg
1982,Tonga,1,peg
1982,Trinidad Tobago,1,peg
1982,Tunisia,2,crawling_peg
1982,Turkey,3,managed_float
1982,Turkmenistan,1,peg
1982,UAE,1,peg
1982,Uganda,3,managed_float
1982,Ukraine,1,peg
1982,United Kingdom,3,managed_float
1982,United States,4,free_float
1982,Uruguay,2,crawling_peg
1982,Uzbekistan,1,peg
1982,Vanuatu,3,managed_float
1982,Venezuela,1,peg
1982,Vietnam,6,dual_market
1982,West Bank and Gaza,1,peg
1982,Yemen Rep. of,6,dual_market
1982,Zambia,3,managed_float
1982,Zimbabwe,2,crawling_peg
1983,Afghanistan,6,dual_market
1983,Albania,6,dual_market
1983,Algeria,3,managed_float
1983,Angola,6,dual_market
1983,Anguilla,1,peg
1983,Antigua and Barbuda,1,peg
1983,Argentina,5,freely_falling
1983,Armenia,1,peg
1983,Aruba,1,peg
1983,Australia,3,managed_float
1983,Austria,1,peg
1983,Azerbaijan Rep. of,1,peg
1983,Bahrain Kingdom of,1,peg
1983,Bangladesh,2,crawling_peg
1983,Barbados,1,peg
1983,Belarus,1,peg
1983,Belgium,1,peg
1983,Belize,1,peg
1983,Benin,1,peg
1983,Bermuda,1,peg
1983,Bhutan,1,peg
1983,Bolivia,5,freely_falling
1983,Bosnia & Herzegovina,6,dual_market
1983,Botswana,2,crawling_peg
1983,Brazil,5,freely_falling
1983,Brunei Darussalam,1,peg
1983,Bulgaria,6,dual_market
1983,Burkina Faso,1,peg
1983,Burundi,1,peg
1983,Cabo Verde,1,peg
1983,Cambodia,6,dual_market
1983,Cameroon,1,peg
1983,Canada,2,crawling_peg
1983,Central African Rep.,1,peg
1983,Chad,1,peg
1983,Chile,3,managed_float
1983,"China, PR",3,managed_float
1983,Colombia,2,crawling_peg
1983,Comoros,1,peg
1983,Congo Dem. Rep. of,5,freely_falling
1983,Congo Rep. of,1,peg
1983,Costa Rica,5,freely_falling
1983,"Cote D""Ivoire",1,peg
1983,Croatia,6,dual_market
1983,Curacao,1,peg
1983,Cyprus,2,crawling_peg
1983,Czech Rep.,6,dual_market
1983,Denmark,2,crawling_peg
1983,Djibouti,1,peg
1983,Dominica,1,peg
1983,Dominican Republic,3,managed_float
1983,Ecuador,5,freely_falling
1983,Egypt,3,managed_float
1983,El Salvador,3,managed_float
1983,Equatorial Guinea,2,crawling_peg
1983,Eritrea,1,peg
1983,Estonia,1,peg
1983,Ethiopia,1,peg
1983,Fiji,2,crawling_peg
1983,Finland,2,crawling_peg
1983,France,2,crawling_peg
1983,Gabon,1,peg
1983,Georgia,1,peg
1983,Germany,4,free_float
1983,Ghana,5,freely_falling
1983,Greece,3,managed_float
1983,Grenada,1,peg
1983,Guatemala,1,peg
1983,Guinea,6,dual_market
1983,Guinea Bissau,1,peg
1983,Guyana,2,crawling_peg
1983,Haiti,1,peg
1983,Honduras,1,peg
1983,Hong Kong,2,crawling_peg
1983,Hungary,3,managed_float
1983,Iceland,5,freely_falling
1983,India,2,crawling_peg
1983,Indonesia,2,crawling_peg
1983,Iran,3,managed_float
1983,Iraq,3,managed_float
1983,Ireland,2,crawling_peg
1983,Israel,5,freely_falling
1983,Italy,2,crawling_peg
1983,Jamaica,2,crawling_peg
1983,Japan,4,free_float
1983,Jordan,1,peg
1983,Kazakhstan,1,peg
1983,Kenya,1,peg
1983,Kiribati,1,peg
1983,Korea,2,crawling_peg
1983,Kuwait,2,crawling_peg
1983,Kyrgyz Rep.,1,peg
1983,Lao Dem. Rep.,3,managed_float
1983,Latvia,1,peg
1983,Lebanon,3,managed_float
1983,Lesotho,1,peg
1983,Liberia,1,peg
1983,Libya,3,managed_float
1983,Liechtesntein,1,peg
1983,Lithuania,1,peg
1983,Luxembourg,1,peg
1983,Macao,1,peg
1983,Macedonia FYR,1,peg
1983,Madagascar,2,crawling_peg
1983,Malawi,3,managed_float
1983,Malaysia,2,crawling_peg
1983,Maldives,2,crawling_peg
1983,Mali,1,peg
1983,Malta,3,managed_float
1983,Marshall Islands,1,peg
1983,Mauritania,2,crawling_peg
1983,Mauritius,3,managed_float
1983,Mexico,5,freely_falling
1983,Micronesia,1,peg
1983,Moldova,1,peg
1983,Monaco,1,peg
1983,Mongolia,1,peg
1983,Montenegro,1,peg
1983,Morocco,3,managed_float
1983,Mozambique,1,peg
1983,Myanmar,3,managed_float
1983,Namibia,1,peg
1983,Nepal,2,crawling_peg
1983,Netherlands,1,peg
1983,Netherlands Antilles,1,peg
1983,New Zealand,3,managed_float
1983,Nicaragua,5,freely_falling
1983,Niger,1,peg
1983,Nigeria,5,freely_falling
1983,Norway,3,managed_float
1983,Oman,1,peg
1983,PNG,3,managed_float
1983,Pakistan,2,crawling_peg
1983,Palau,1,peg
1983,Panama,1,peg
1983,Paraguay,3,managed_float
1983,Peru,5,freely_falling
1983,Philippines,3,managed_float
1983,Poland,6,dual_market
1983,Portugal,2,crawling_peg
1983,Qatar,1,peg
1983,Romania,6,dual_market
1983,Russia,6,dual_market
1983,Rwanda,1,peg
1983,Samoa,2,crawling_peg
1983,San Marino,1,peg
1983,Sao Tome & Principe,2,crawling_peg
1983,Saudi Arabia,1,peg
1983,Senegal,1,peg
1983,"Serbia, Rep. of",1,peg
1983,Seychelles,2,crawling_peg
1983,Sierra Leone,5,freely_falling
1983,Singapore,3,managed_float
1983,Slovak Republic,1,peg
1983,Slovenia,1,peg
1983,Solomon Islands,2,crawling_peg
1983,Somalia,5,freely_falling
1983,South Africa,3,managed_float
1983,Spain,2,crawling_peg
1983,Sri Lanka,2,crawling_peg
1983,St Vincent & Grenadines,1,peg
1983,St. Kitts and Nevis,1,peg
1983,St. Lucia,1,peg
1983,Sudan,6,dual_market
1983,Suriname,3,managed_float
1983,Swaziland,1,peg
1983,Sweden,2,crawling_peg
1983,Switzerland,3,managed_float
1983,Syrian Arab Rep.,3,managed_float
1983,Tajikistan,1,peg
1983,Tanzania,3,managed_float
1983,Thailand,1,peg
1983,The Bahamas,1,peg
1983,The Gambia,6,dual_market
1983,Togo,1,peg
1983,Tonga,1,peg
1983,Trinidad Tobago,1,peg
1983,Tunisia,2,crawling_peg
1983,Turkey,3,managed_float
1983,Turkmenistan,1,peg
1983,UAE,1,peg
1983,Uganda,5,freely_falling
1983,Ukraine,1,peg
1983,United Kingdom,3,managed_float
1983,United States,4,free_float
1983,Uruguay,5,freely_falling
1983,Uzbekistan,1,peg
1983,Vanuatu,3,managed_float
1983,Venezuela,3,managed_float
1983,Vietnam,6,dual_market
1983,West Bank and Gaza,1,peg
1983,Yemen Rep. of,6,dual_market
1983,Zambia,3,managed_float
1983,Zimbabwe,2,crawling_peg
1984,Afghanistan,6,dual_market
1984,Albania,6,dual_market
1984,Algeria,3,managed_float
1984,Angola,6,dual_market
1984,Anguilla,1,peg
1984,Antigua and Barbuda,1,peg
1984,Argentina,5,freely_falling
1984,Armenia,1,peg
1984,Aruba,1,peg
1984,Australia,4,free_float
1984,Austria,1,peg
1984,Azerbaijan Rep. of,1,peg
1984,Bahrain Kingdom of,1,peg
1984,Bangladesh,2,crawling_peg
1984,Barbados,1,peg
1984,Belarus,1,peg
1984,Belgium,1,peg
1984,Belize,1,peg
1984,Benin,1,peg
1984,Bermuda,1,peg
1984,Bhutan,1,peg
1984,Bolivia,5,freely_falling
1984,Bosnia & Herzegovina,6,dual_market
1984,Botswana,2,crawling_peg
1984,Brazil,5,freely_falling
1984,Brunei Darussalam,1,peg
1984,Bulgaria,6,dual_market
1984,Burkina Faso,1,peg
1984,Burundi,2,crawling_peg
1984,Cabo Verde,1,peg
1984,Cambodia,6,dual_market
1984,Cameroon,1,peg
1984,Canada,2,crawling_peg
1984,Central African Rep.,1,peg
1984,Chad,1,peg
1984,Chile,3,managed_float
1984,"China, PR",3,managed_float
1984,Colombia,3,managed_float
1984,Comoros,1,peg
1984,Congo Dem. Rep. of,5,freely_falling
1984,Congo Rep. of,1,peg
1984,Costa Rica,3,managed_float
1984,"Cote D""Ivoire",1,peg
1984,Croatia,6,dual_market
1984,Curacao,1,peg
1984,Cyprus,2,crawling_peg
1984,Czech Rep.,6,dual_market
1984,Denmark,2,crawling_peg
1984,Djibouti,1,peg
1984,Dominica,1,peg
1984,Dominican Republic,3,managed_float
1984,Ecuador,3,managed_float
1984,Egypt,3,managed_float
1984,El Salvador,3,managed_float
1984,Equatorial Guinea,2,crawling_peg
1984,Eritrea,1,peg
1984,Estonia,1,peg
1984,Ethiopia,1,peg
1984,Fiji,2,crawling_peg
1984,Finland,2,crawling_peg
1984,France,2,crawling_peg
1984,Gabon,1,peg
1984,Georgia,1,peg
1984,Germany,4,free_float
1984,Ghana,4,free_float
1984,Greece,3,managed_float
1984,Grenada,1,peg
1984,Guatemala,1,peg
1984,Guinea,6,dual_market
1984,Guinea Bissau,2,crawling_peg
1984,Guyana,2,crawling_peg
1984,Haiti,1,peg
1984,Honduras,1,peg
1984,Hong Kong,1,peg
1984,Hungary,3,managed_float
1984,Iceland,3,managed_float
1984,India,2,crawling_peg
1984,Indonesia,2,crawling_peg
1984,Iran,3,managed_float
1984,Iraq,3,managed_float
1984,Ireland,2,crawling_peg
1984,Israel,5,freely_falling
1984,Italy,2,crawling_peg
1984,Jamaica,2,crawling_peg
1984,Japan,4,free_float
1984,Jordan,1,peg
1984,Kazakhstan,1,peg
1984,Kenya,1,peg
1984,Kiribati,1,peg
1984,Korea,2,crawling_peg
1984,Kuwait,2,crawling_peg
1984,Kyrgyz Rep.,1,peg
1984,Lao Dem. Rep.,3,managed_float
1984,Latvia,1,peg
1984,Lebanon,5,freely_falling
1984,Lesotho,1,peg
1984,Liberia,1,peg
1984,Libya,3,managed_float
1984,Liechtesntein,1,peg
1984,Lithuania,1,peg
1984,Luxembourg,1,peg
1984,Macao,1,peg
1984,Macedonia FYR,1,peg
1984,Madagascar,2,crawling_peg
1984,Malawi,4,free_float
1984,Malaysia,2,crawling_peg
1984,Maldives,2,crawling_peg
1984,Mali,1,peg
1984,Malta,3,managed_float
1984,Marshall Islands,1,peg
1984,Mauritania,3,managed_float
1984,Mauritius,3,managed_float
1984,Mexico,5,freely_falling
1984,Micronesia,1,peg
1984,Moldova,1,peg
1984,Monaco,1,peg
1984,Mongolia,1,peg
1984,Montenegro,1,peg
1984,Morocco,3,managed_float
1984,Mozambique,1,peg
1984,Myanmar,3,managed_float
1984,Namibia,1,peg
1984,Nepal,2,crawling_peg
1984,Netherlands,1,peg
1984,Netherlands Antilles,1,peg
1984,New Zealand,3,managed_float
1984,Nicaragua,5,freely_falling
1984,Niger,1,peg
1984,Nigeria,5,freely_falling
1984,Norway,3,managed_float
1984,Oman,1,peg
1984,PNG,3,managed_float
1984,Pakistan,3,managed_float
1984,Palau,1,peg
1984,Panama,1,peg
1984,Paraguay,3,managed_float
1984,Peru,5,freely_falling
1984,Philippines,5,freely_falling
1984,Poland,6,dual_market
1984,Portugal,2,crawling_peg
1984,Qatar,1,peg
1984,Romania,6,dual_market
1984,Russia,6,dual_market
1984,Rwanda,2,crawling_peg
1984,Samoa,2,crawling_peg
1984,San Marino,1,peg
1984,Sao Tome & Principe,2,crawling_peg
1984,Saudi Arabia,1,peg
1984,Senegal,1,peg
1984,"Serbia, Rep. of",1,peg
1984,Seychelles,2,crawling_peg
1984,Sierra Leone,5,freely_falling
1984,Singapore,3,managed_float
1984,Slovak Republic,1,peg
1984,Slovenia,1,peg
1984,Solomon Islands,2,crawling_peg
1984,Somalia,5,freely_falling
1984,South Africa,3,managed_float
1984,Spain,2,crawling_peg
1984,Sri Lanka,2,crawling_peg
1984,St Vincent & Grenadines,1,peg
1984,St. Kitts and Nevis,1,peg
1984,St. Lucia,1,peg
1984,Sudan,6,dual_market
1984,Suriname,3,managed_float
1984,Swaziland,1,peg
1984,Sweden,2,crawling_peg
1984,Switzerland,3,managed_float
1984,Syrian Arab Rep.,3,managed_float
1984,Tajikistan,1,peg
1984,Tanzania,3,managed_float
1984,Thailand,1,peg
1984,The Bahamas,1,peg
1984,The Gambia,6,dual_market
1984,Togo,1,peg
1984,Tonga,1,peg
1984,Trinidad Tobago,1,peg
1984,Tunisia,2,crawling_peg
1984,Turkey,5,freely_falling
1984,Turkmenistan,1,peg
1984,UAE,1,peg
1984,Uganda,5,freely_falling
1984,Ukraine,1,peg
1984,United Kingdom,3,managed_float
1984,United States,4,free_float
1984,Uruguay,5,freely_falling
1984,Uzbekistan,1,peg
1984,Vanuatu,3,managed_float
1984,Venezuela,3,managed_float
1984,Vietnam,6,dual_market
1984,West Bank and Gaza,1,peg
1984,Yemen Rep. of,6,dual_market
1984,Zambia,3,managed_float
1984,Zimbabwe,3,managed_float
1985,Afghanistan,6,dual_market
1985,Albania,6,dual_market
1985,Algeria,3,managed_float
1985,Angola,6,dual_market
1985,Anguilla,1,peg
1985,Antigua and Barbuda,1,peg
1985,Argentina,1,peg
1985,Armenia,1,peg
1985,Aruba,1,peg
1985,Australia,4,free_float
1985,Austria,1,peg
1985,Azerbaijan Rep. of,1,peg
1985,Bahrain Kingdom of,1,peg
1985,Bangladesh,2,crawling_peg
1985,Barbados,1,peg
1985,Belarus,1,peg
1985,Belgium,1,peg
1985,Belize,1,peg
1985,Benin,1,peg
1985,Bermuda,1,peg
1985,Bhutan,1,peg
1985,Bolivia,5,freely_falling
1985,Bosnia & Herzegovina,6,dual_market
1985,Botswana,2,crawling_peg
1985,Brazil,5,freely_falling
1985,Brunei Darussalam,1,peg
1985,Bulgaria,6,dual_market
1985,Burkina Faso,1,peg
1985,Burundi,3,managed_float
1985,Cabo Verde,1,peg
1985,Cambodia,6,dual_market
1985,Cameroon,1,peg
1985,Canada,2,crawling_peg
1985,Central African Rep.,1,peg
1985,Chad,1,peg
1985,Chile,3,managed_float
1985,"China, PR",3,managed_float
1985,Colombia,3,managed_float
1985,Comoros,1,peg
1985,Congo Dem. Rep. of,5,freely_falling
1985,Congo Rep. of,1,peg
1985,Costa Rica,3,managed_float
1985,"Cote D""Ivoire",1,peg
1985,Croatia,6,dual_market
1985,Curacao,1,peg
1985,Cyprus,2,crawling_peg
1985,Czech Rep.,6,dual_market
1985,Denmark,2,crawling_peg
1985,Djibouti,1,peg
1985,Dominica,1,peg
1985,Dominican Republic,5,freely_falling
1985,Ecuador,3,managed_float
1985,Egypt,3,managed_float
1985,El Salvador,3,managed_float
1985,Equatorial Guinea,1,peg
1985,Eritrea,1,peg
1985,Estonia,1,peg
1985,Ethiopia,1,peg
1985,Fiji,2,crawling_peg
1985,Finland,2,crawling_peg
1985,France,2,crawling_peg
1985,Gabon,1,peg
1985,Georgia,1,peg
1985,Germany,4,free_float
1985,Ghana,4,free_float
1985,Greece,2,crawling_peg
1985,Grenada,1,peg
1985,Guatemala,5,freely_falling
1985,Guinea,6,dual_market
1985,Guinea Bissau,2,crawling_peg
1985,Guyana,2,crawling_peg
1985,Haiti,2,crawling_peg
1985,Honduras,3,managed_float
1985,Hong Kong,1,peg
1985,Hungary,3,managed_float
1985,Iceland,3,managed_float
1985,India,2,crawling_peg
1985,Indonesia,2,crawling_peg
1985,Iran,3,managed_float
1985,Iraq,3,managed_float
1985,Ireland,2,crawling_peg
1985,Israel,5,freely_falling
1985,Italy,2,crawling_peg
1985,Jamaica,2,crawling_peg
1985,Japan,4,free_float
1985,Jordan,1,peg
1985,Kazakhstan,1,peg
1985,Kenya,1,peg
1985,Kiribati,1,peg
1985,Korea,2,crawling_peg
1985,Kuwait,2,crawling_peg
1985,Kyrgyz Rep.,1,peg
1985,Lao Dem. Rep.,3,managed_float
1985,Latvia,1,peg
1985,Lebanon,5,freely_falling
1985,Lesotho,1,peg
1985,Liberia,1,peg
1985,Libya,3,managed_float
1985,Liechtesntein,1,peg
1985,Lithuania,1,peg
1985,Luxembourg,1,peg
1985,Macao,1,peg
1985,Macedonia FYR,1,peg
1985,Madagascar,2,crawling_peg
1985,Malawi,4,free_float
1985,Malaysia,2,crawling_peg
1985,Maldives,2,crawling_peg
1985,Mali,1,peg
1985,Malta,3,managed_float
1985,Marshall Islands,1,peg
1985,Mauritania,3,managed_float
1985,Mauritius,3,managed_float
1985,Mexico,5,freely_falling
1985,Micronesia,1,peg
1985,Moldova,1,peg
1985,Monaco,1,peg
1985,Mongolia,1,peg
1985,Montenegro,1,peg
1985,Morocco,3,managed_float
1985,Mozambique,1,peg
1985,Myanmar,3,managed_float
1985,Namibia,1,peg
1985,Nepal,2,crawling_peg
1985,Netherlands,1,peg
1985,Netherlands Antilles,1,peg
1985,New Zealand,3,managed_float
1985,Nicaragua,5,freely_falling
1985,Niger,1,peg
1985,Nigeria,3,managed_float
1985,Norway,3,managed_float
1985,Oman,1,peg
1985,PNG,3,managed_float
1985,Pakistan,3,managed_float
1985,Palau,1,peg
1985,Panama,1,peg
1985,Paraguay,5,freely_falling
1985,Peru,5,freely_falling
1985,Philippines,2,crawling_peg
1985,Poland,6,dual_market
1985,Portugal,2,crawling_peg
1985,Qatar,1,peg
1985,Romania,6,dual_market
1985,Russia,6,dual_market
1985,Rwanda,2,crawling_peg
1985,Samoa,2,crawling_peg
1985,San Marino,1,peg
1985,Sao Tome & Principe,2,crawling_peg
1985,Saudi Arabia,1,peg
1985,Senegal,1,peg
1985,"Serbia, Rep. of",1,peg
1985,Seychelles,2,crawling_peg
1985,Sierra Leone,5,freely_falling
1985,Singapore,3,managed_float
1985,Slovak Republic,1,peg
1985,Slovenia,1,peg
1985,Solomon Islands,2,crawling_peg
1985,Somalia,5,freely_falling
1985,South Africa,3,managed_float
1985,Spain,2,crawling_peg
1985,Sri Lanka,2,crawling_peg
1985,St Vincent & Grenadines,1,peg
1985,St. Kitts and Nevis,1,peg
1985,St. Lucia,1,peg
1985,Sudan,6,dual_market
1985,Suriname,3,managed_float
1985,Swaziland,1,peg
1985,Sweden,2,crawling_peg
1985,Switzerland,3,managed_float
1985,Syrian Arab Rep.,3,managed_float
1985,Tajikistan,1,peg
1985,Tanzania,3,managed_float
1985,Thailand,1,peg
1985,The Bahamas,1,peg
1985,The Gambia,6,dual_market
1985,Togo,1,peg
1985,Tonga,1,peg
1985,Trinidad Tobago,1,peg
1985,Tunisia,2,crawling_peg
1985,Turkey,5,freely_falling
1985,Turkmenistan,1,peg
1985,UAE,1,peg
1985,Uganda,5,freely_falling
1985,Ukraine,1,peg
1985,United Kingdom,3,managed_float
1985,United States,4,free_float
1985,Uruguay,5,freely_falling
1985,Uzbekistan,1,peg
1985,Vanuatu,3,managed_float
1985,Venezuela,3,managed_float
1985,Vietnam,6,dual_market
1985,West Bank and Gaza,1,peg
1985,Yemen Rep. of,6,dual_market
1985,Zambia,5,freely_falling
1985,Zimbabwe,3,managed_float
1986,Afghanistan,6,dual_market
1986,Albania,6,dual_market
1986,Algeria,3,managed_float
1986,Angola,6,dual_market
1986,Anguilla,1,peg
1986,Antigua and Barbuda,1,peg
1986,Argentina,5,freely_falling
1986,Armenia,1,peg
1986,Aruba,1,peg
1986,Australia,4,free_float
1986,Austria,1,peg
1986,Azerbaijan Rep. of,1,peg
1986,Bahrain Kingdom of,1,peg
1986,Bangladesh,2,crawling_peg
1986,Barbados,1,peg
1986,Belarus,1,peg
1986,Belgium,1,peg
1986,Belize,1,peg
1986,Benin,1,peg
1986,Bermuda,1,peg
1986,Bhutan,1,peg
1986,Bolivia,5,freely_falling
1986,Bosnia & Herzegovina,6,dual_market
1986,Botswana,2,crawling_peg
1986,Brazil,1,peg
1986,Brunei Darussalam,1,peg
1986,Bulgaria,6,dual_market
1986,Burkina Faso,1,peg
1986,Burundi,3,managed_float
1986,Cabo Verde,1,peg
1986,Cambodia,6,dual_market
1986,Cameroon,1,peg
1986,Canada,2,crawling_peg
1986,Central African Rep.,1,peg
1986,Chad,1,peg
1986,Chile,3,managed_float
1986,"China, PR",3,managed_float
1986,Colombia,3,managed_float
1986,Comoros,1,peg
1986,Congo Dem. Rep. of,5,freely_falling
1986,Congo Rep. of,1,peg
1986,Costa Rica,3,managed_float
1986,"Cote D""Ivoire",1,peg
1986,Croatia,6,dual_market
1986,Curacao,1,peg
1986,Cyprus,2,crawling_peg
1986,Czech Rep.,6,dual_market
1986,Denmark,2,crawling_peg
1986,Djibouti,1,peg
1986,Dominica,1,peg
1986,Dominican Republic,3,managed_float
1986,Ecuador,3,managed_float
1986,Egypt,3,managed_float
1986,El Salvador,3,managed_float
1986,Equatorial Guinea,1,peg
1986,Eritrea,1,peg
1986,Estonia,1,peg
1986,Ethiopia,3,managed_float
1986,Fiji,2,crawling_peg
1986,Finland,2,crawling_peg
1986,France,2,crawling_peg
1986,Gabon,1,peg
1986,Georgia,1,peg
1986,Germany,4,free_float
1986,Ghana,5,freely_falling
1986,Greece,2,crawling_peg
1986,Grenada,1,peg
1986,Guatemala,3,managed_float
1986,Guinea,1,peg
1986,Guinea Bissau,2,crawling_peg
1986,Guyana,2,crawling_peg
1986,Haiti,2,crawling_peg
1986,Honduras,3,managed_float
1986,Hong Kong,1,peg
1986,Hungary,3,managed_float
1986,Iceland,3,managed_float
1986,India,2,crawling_peg
1986,Indonesia,2,crawling_peg
1986,Iran,3,managed_float
1986,Iraq,3,managed_float
1986,Ireland,2,crawling_peg
1986,Israel,2,crawling_peg
1986,Italy,2,crawling_peg
1986,Jamaica,2,crawling_peg
1986,Japan,4,free_float
1986,Jordan,1,peg
1986,Kazakhstan,1,peg
1986,Kenya,1,peg
1986,Kiribati,1,peg
1986,Korea,2,crawling_peg
1986,Kuwait,2,crawling_peg
1986,Kyrgyz Rep.,1,peg
1986,Lao Dem. Rep.,3,managed_float
1986,Latvia,1,peg
1986,Lebanon,5,freely_falling
1986,Lesotho,1,peg
1986,Liberia,1,peg
1986,Libya,3,managed_float
1986,Liechtesntein,1,peg
1986,Lithuania,1,peg
1986,Luxembourg,1,peg
1986,Macao,1,peg
1986,Macedonia FYR,1,peg
1986,Madagascar,3,managed_float
1986,Malawi,4,free_float
1986,Malaysia,2,crawling_peg
1986,Maldives,2,crawling_peg
1986,Mali,1,peg
1986,Malta,3,managed_float
1986,Marshall Islands,1,peg
1986,Mauritania,3,managed_float
1986,Mauritius,3,managed_float
1986,Mexico,5,freely_falling
1986,Micronesia,1,peg
1986,Moldova,1,peg
1986,Monaco,1,peg
1986,Mongolia,1,peg
1986,Montenegro,1,peg
1986,Morocco,3,managed_float
1986,Mozambique,5,freely_falling
1986,Myanmar,3,managed_float
1986,Namibia,1,peg
1986,Nepal,2,crawling_peg
1986,Netherlands,1,peg
1986,Netherlands Antilles,1,peg
1986,New Zealand,3,managed_float
1986,Nicaragua,5,freely_falling
1986,Niger,1,peg
1986,Nigeria,3,managed_float
1986,Norway,3,managed_float
1986,Oman,1,peg
1986,PNG,2,crawling_peg
1986,Pakistan,3,managed_float
1986,Palau,1,peg
1986,Panama,1,peg
1986,Paraguay,3,managed_float
1986,Peru,5,freely_falling
1986,Philippines,2,crawling_peg
